,index,brand,Model,Price,Rating,processor_brand,processor_tier,num_cores,num_threads,ram_memory,primary_storage_type,primary_storage_capacity,secondary_storage_type,secondary_storage_capacity,gpu_brand,gpu_type,is_touch_screen,display_size,resolution_width,resolution_height,OS,year_of_warranty,quarry,urls_quarry,num_pages
810,822,asus,Asus Vivobook 15X OLED M3504YA-LK541WS Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),60379,67,amd,ryzen 5,6,12,16,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Asus AMD Ryzen 5 7530U ,https://browser.geekbench.com/search?q=Asus+AMD+Ryzen+5+7530U+,0
811,823,lenovo,Lenovo IdeaPad 3 15IAU7 82RK00LWIN Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),52794,58,intel,core i5,10,12,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Lenovo 12th Gen Core i5 ,https://browser.geekbench.com/search?q=Lenovo+12th+Gen+Core+i5+,11
812,824,asus,Asus ROG Flow Z13 2023 GZ301VV-MU014WS Gaming Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),209890,73,intel,core i9,14,20,16,SSD,1024,No secondary storage,0,nvidia,dedicated,True,13.4,2560,1600,windows,1,Asus 13th Gen Core i9 ,https://browser.geekbench.com/search?q=Asus+13th+Gen+Core+i9+,10
813,825,asus,Asus TUF Gaming F15 2023 FX507VV-LP071WS Gaming Laptop (13th Gen Core i9/ 16GB/1TB SSD/ Win11 Home/ 8GB Graph),154990,82,intel,core i9,14,20,16,SSD,1024,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Asus 13th Gen Core i9 ,https://browser.geekbench.com/search?q=Asus+13th+Gen+Core+i9+,10
814,826,asus,Asus Vivobook S15 2022 K3502ZA-KJ542WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),69990,66,intel,core i5,12,16,16,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Asus 12th Gen Core i5 ,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i5+,17
815,827,asus,Asus Vivobook 16X 2023 K3605ZC-MB541WS Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),84950,72,intel,core i5,8,12,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,16.0,1920,1200,windows,1,Asus 12th Gen Core i5 ,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i5+,17
816,828,hp,HP Victus 15-fa0092TX Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),69990,65,intel,core i5,8,12,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,HP 12th Gen Core i5 ,https://browser.geekbench.com/search?q=HP+12th+Gen+Core+i5+,23
817,829,acer,Acer Predator Helios 16 PH16-71 Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 8GB Graph),143400,70,intel,core i7,16,24,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,16.0,2560,1600,windows,1,Acer 13th Gen Core i7 ,https://browser.geekbench.com/search?q=Acer+13th+Gen+Core+i7+,14
818,830,asus,Asus Vivobook Pro 15 OLED K6502VU-MA541WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),113401,75,intel,core i5,12,16,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,2880,1620,windows,1,Asus 13th Gen Core i5 ,https://browser.geekbench.com/search?q=Asus+13th+Gen+Core+i5+,20
819,831,dell,Dell Alienware x14 R2 2023 Gaming Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win 11/ 8GB Graph),225490,78,intel,core i7,10,16,32,SSD,1024,No secondary storage,0,nvidia,dedicated,False,14.0,2560,1600,windows,1,Dell 13th Gen Core i7 ,https://browser.geekbench.com/search?q=Dell+13th+Gen+Core+i7+,54
820,832,dell,Dell Alienware m16 Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win 11/ 8GB Graph),220990,83,intel,core i7,16,24,16,SSD,1024,No secondary storage,0,nvidia,dedicated,False,16.0,2560,1600,windows,1,Dell 13th Gen Core i7 ,https://browser.geekbench.com/search?q=Dell+13th+Gen+Core+i7+,54
821,833,hp,HP 15-hr0000TU Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),67400,57,intel,core i5,10,12,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,HP 13th Gen Core i5 ,https://browser.geekbench.com/search?q=HP+13th+Gen+Core+i5+,15
822,834,hp,HP 15-hr0001TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),64990,59,intel,core i5,10,12,16,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,HP 13th Gen Core i5 ,https://browser.geekbench.com/search?q=HP+13th+Gen+Core+i5+,15
823,835,msi,MSI Thin GF63 12UCX-269IN Gaming Laptop (12th Gen Core i5/ 16GB/ 1TB 256GB SSD/ Win11 Home/ 4GB Graph),76990,69,intel,core i5,8,12,16,HDD,1024,SSD,256,nvidia,dedicated,False,15.6,1920,1080,windows,No information,MSI 12th Gen Core i5 ,https://browser.geekbench.com/search?q=MSI+12th+Gen+Core+i5+,0
824,836,msi,MSI Katana 15 B12UDXK-1006IN Gaming Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 6GB Graph),72990,71,intel,core i5,8,12,8,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,2,MSI 12th Gen Core i5 ,https://browser.geekbench.com/search?q=MSI+12th+Gen+Core+i5+,0
825,837,acer,Acer Swift Go 14 SFG14-41 NX.KG3SI.003 Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),58990,62,amd,ryzen 5,6,12,16,SSD,512,No secondary storage,0,amd,integrated,False,14.0,1920,1080,windows,1,Acer AMD Ryzen 5 7530U ,https://browser.geekbench.com/search?q=Acer+AMD+Ryzen+5+7530U+,3
826,838,hp,HP 15s-eq1580AU Laptop (AMD Ryzen 3 3250U/ 8GB/ 512GB SSD/ Win11 Home),32990,58,amd,ryzen 3,2,4,8,SSD,512,No secondary storage,0,amd,integrated,False,15.6,1920,1080,windows,1,HP AMD Ryzen 3 3250U ,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+3+3250U+,17
827,839,hp,HP 15-fd0021TU Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),61490,57,intel,core i5,10,12,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,HP 13th Gen Core i5 ,https://browser.geekbench.com/search?q=HP+13th+Gen+Core+i5+,15
828,840,asus,Asus Vivobook S15 OLED 2023 S5504VA-MA741WS Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),105990,66,intel,core i7,14,20,16,SSD,512,No secondary storage,0,intel,integrated,False,15.6,2880,1620,windows,1,Asus 13th Gen Core i7 ,https://browser.geekbench.com/search?q=Asus+13th+Gen+Core+i7+,10
829,841,msi,MSI Thin GF63 12VE-267IN Gaming Laptop (12th Gen Core i5/ 16GB/ 1TB 256GB SSD/ Win11/6GB Graphics),86990,73,intel,core i5,8,12,16,HDD,1024,SSD,256,nvidia,dedicated,False,15.6,1920,1080,windows,No information,MSI 12th Gen Core i5 ,https://browser.geekbench.com/search?q=MSI+12th+Gen+Core+i5+,0
830,842,asus,Asus Vivobook 16X 2023 K3605VC-MB951WS Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11 Home/ 4GB Graph),111439,76,intel,core i9,14,20,16,SSD,1024,No secondary storage,0,nvidia,dedicated,False,16.0,1920,1200,windows,1,Asus 13th Gen Core i9 ,https://browser.geekbench.com/search?q=Asus+13th+Gen+Core+i9+,10
831,843,msi,MSI Stealth 16 Studio A13VG-030IN Gaming Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win11 Home/ 8GB Graph),249990,86,intel,core i7,14,20,32,SSD,1024,No secondary storage,0,nvidia,dedicated,False,16.0,2560,1600,windows,2,MSI 13th Gen Core i7 ,https://browser.geekbench.com/search?q=MSI+13th+Gen+Core+i7+,1
832,844,asus,Asus Vivobook 14X 2023 K3405VF-LY541WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/4 GB Graphics),76619,66,intel,core i5,12,16,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,14.0,1920,1200,windows,1,Asus 13th Gen Core i5 ,https://browser.geekbench.com/search?q=Asus+13th+Gen+Core+i5+,20
833,845,acer,Acer Predator Helios Neo 16 PHN16-71 2023 Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),142999,78,intel,core i7,16,24,16,SSD,1024,No secondary storage,0,nvidia,dedicated,False,16.0,2560,1600,windows,1,Acer 13th Gen Core i7 ,https://browser.geekbench.com/search?q=Acer+13th+Gen+Core+i7+,14
834,846,asus,Asus Vivobook 14X OLED 2023 K3405VCB-KM542WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/4 GB Graphics),93999,70,intel,core i5,12,16,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,14.0,2880,1800,windows,1,Asus 13th Gen Core i5 ,https://browser.geekbench.com/search?q=Asus+13th+Gen+Core+i5+,20
835,847,asus,Asus Vivobook Pro 15 OLED K6502VU-MA951WS Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph),161513,84,intel,core i9,14,20,16,SSD,1024,No secondary storage,0,nvidia,dedicated,False,15.6,2880,1620,windows,1,Asus 13th Gen Core i9 ,https://browser.geekbench.com/search?q=Asus+13th+Gen+Core+i9+,10
836,848,asus,Asus Zenbook Pro 14 Duo OLED 2023 UX8402VU-MZ551WS Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph),199990,71,intel,core i5,12,16,16,SSD,1024,No secondary storage,0,nvidia,dedicated,True,14.5,2880,1800,windows,1,Asus 13th Gen Core i5 ,https://browser.geekbench.com/search?q=Asus+13th+Gen+Core+i5+,20
837,849,hp,HP ProBook 440 G9 6J8T1PA Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11),118000,75,intel,core i7,10,12,16,SSD,512,No secondary storage,0,intel,integrated,False,14.0,1920,1080,windows,1,HP 12th Gen Core i7 ,https://browser.geekbench.com/search?q=HP+12th+Gen+Core+i7+,13
838,850,hp,HP 15-fd0024TU Laptop (13th Gen Core i7/ 16GB/ 512 GB SSD/ Win11 Home),79590,66,intel,core i7,12,16,16,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,HP 13th Gen Core i7 ,https://browser.geekbench.com/search?q=HP+13th+Gen+Core+i7+,36
839,851,msi,MSI GF63 Thin 11SC-1298IN Gaming Laptop (11th Gen Core i7/ 16GB/ 1TB 256GB SSD/ Win11/ 4GB Graph),63990,71,intel,core i7,8,16,16,HDD,1024,SSD,256,nvidia,dedicated,False,15.6,1920,1080,windows,No information,MSI 11th Gen Core i7 ,https://browser.geekbench.com/search?q=MSI+11th+Gen+Core+i7+,0
840,852,asus,Asus VivoBook 15 X515EA-EJ342WS Laptop (11th Gen Core i3/ 16GB/ 512GB SSD/ Win11),35990,56,intel,core i3,2,4,16,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Asus 11th Gen Core i3 ,https://browser.geekbench.com/search?q=Asus+11th+Gen+Core+i3+,0
841,853,hp,HP 15s-fy5002TU Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),52990,57,intel,core i5,10,12,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,HP 12th Gen Core i5 ,https://browser.geekbench.com/search?q=HP+12th+Gen+Core+i5+,23
842,854,lenovo,Lenovo IdeaPad Gaming 3 15ACH6 82K2022XIN Laptop (AMD Ryzen 7-5800H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),63190,67,amd,ryzen 7,8,16,8,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Lenovo AMD Ryzen 7-5800H ,https://browser.geekbench.com/search?q=Lenovo+AMD+Ryzen+7-5800H+,208
843,855,lenovo,Lenovo Ideapad Gaming 3 15ACH6 82K20145IN Laptop (Ryzen 7 5800H/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),81000,71,amd,ryzen 7,8,16,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Lenovo Ryzen 7 5800H ,https://browser.geekbench.com/search?q=Lenovo+Ryzen+7+5800H+,208
844,856,acer,Acer One 14 Z8-415 Laptop (11th Gen Core i5 / 8GB/ 512GB SSD/ Win11 Home),39990,58,intel,core i5,4,8,8,SSD,512,No secondary storage,0,intel,integrated,False,14.0,1920,1080,windows,1,Acer 11th Gen Core i5  ,https://browser.geekbench.com/search?q=Acer+11th+Gen+Core+i5++,1
845,857,dell,Dell Alienware X16 R1 Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win 11/ 12GB Graph),388490,82,intel,core i9,14,20,32,SSD,1024,No secondary storage,0,nvidia,dedicated,False,16.0,3200,1800,windows,1,Dell 13th Gen Core i9 ,https://browser.geekbench.com/search?q=Dell+13th+Gen+Core+i9+,14
846,858,hp,HP 15s-fy5003TU Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),40100,54,intel,core i3,6,8,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,HP 12th Gen Core i3 ,https://browser.geekbench.com/search?q=HP+12th+Gen+Core+i3+,1
847,859,dell,Dell Alienware M18 R1 Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win 11/ 12GB Graph),368490,83,intel,core i9,14,20,32,SSD,1024,No secondary storage,0,nvidia,dedicated,False,18.0,3200,1800,windows,1,Dell 13th Gen Core i9 ,https://browser.geekbench.com/search?q=Dell+13th+Gen+Core+i9+,14
848,860,acer,Acer One 11 Z8-284 UN.013SI.014 Laptop ( Intel Celeron N4500/ 8GB/ 256GB SSD/ Win11 Home),36800,47,intel,celeron,2,2,8,SSD,256,No secondary storage,0,intel,integrated,False,11.6,1366,768,windows,1,Acer  Intel Celeron N4500 ,https://browser.geekbench.com/search?q=Acer++Intel+Celeron+N4500+,3
849,861,hp,HP 15-fc0030AU Laptop (AMD Ryzen 5 7520U/ 16GB/ 512GB SSD/ Win11 Home),46490,54,amd,ryzen 5,4,8,16,SSD,512,No secondary storage,0,amd,integrated,False,15.6,1920,1080,windows,1,HP AMD Ryzen 5 7520U ,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+7520U+,7
850,862,acer,Acer 16 Predator Neo NH.QLTSI.001 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),104999,65,intel,core i5,14,20,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,16.0,2560,1600,windows,1,Acer 13th Gen Core i5 ,https://browser.geekbench.com/search?q=Acer+13th+Gen+Core+i5+,10
851,863,hp,HP 15-fd0018TU Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),47650,51,intel,core i3,6,8,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,HP 13th Gen Core i3 ,https://browser.geekbench.com/search?q=HP+13th+Gen+Core+i3+,1
852,864,acer,Acer Predator Helios Neo 16 NH.QLTSI.002 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),114990,66,intel,core i7,16,24,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,16.0,2560,1600,windows,1,Acer 13th Gen Core i7 ,https://browser.geekbench.com/search?q=Acer+13th+Gen+Core+i7+,14
853,865,hp,HP 15-fd0006TU Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),46990,51,intel,core i3,6,8,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,HP 13th Gen Core i3 ,https://browser.geekbench.com/search?q=HP+13th+Gen+Core+i3+,1
854,866,hp,HP 15-fd0011TU Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),60490,54,intel,core i5,10,12,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,HP 13th Gen Core i5 ,https://browser.geekbench.com/search?q=HP+13th+Gen+Core+i5+,15
855,867,hp,HP Victus 15-fb0122AX Gaming Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),49990,67,amd,ryzen 5,6,12,8,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,HP AMD Ryzen 5 5600H ,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+5600H+,112
856,868,hp,HP 15-fd0012TU Laptop (13th Gen Core i5/ 8GB/ 1TB SSD/ Win11 Home),65590,56,intel,core i5,10,12,8,SSD,1024,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,HP 13th Gen Core i5 ,https://browser.geekbench.com/search?q=HP+13th+Gen+Core+i5+,15
857,869,realme,Realme Book Prime CloudPro002 Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11),42990,62,intel,core i5,4,8,8,SSD,512,No secondary storage,0,intel,integrated,False,14.0,2160,1440,windows,1,Realme 11th Gen Core i5 ,https://browser.geekbench.com/search?q=Realme+11th+Gen+Core+i5+,1
858,870,hp,HP ProBook 440 G8 5D6U3PA Notebook PC (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11),71000,67,intel,core i5,4,8,8,SSD,512,No secondary storage,0,intel,integrated,False,14.0,1366,768,windows,1,HP 11th Gen Core i5 ,https://browser.geekbench.com/search?q=HP+11th+Gen+Core+i5+,11
859,871,asus,Asus VivoBook 15 X515MA-BR024WS Laptop (Celeron N4020/ 8GB/ 512GB SSD/ Win11 Home),30927,45,intel,celeron,2,2,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1366,768,windows,1,Asus Celeron N4020 ,https://browser.geekbench.com/search?q=Asus+Celeron+N4020+,1
860,872,dell,Dell Vostro 15 3510 2023 Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),47990,63,intel,core i5,4,8,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Dell 11th Gen Core i5 ,https://browser.geekbench.com/search?q=Dell+11th+Gen+Core+i5+,3
861,873,asus,Asus Vivobook 15 2023 X1504VA-NJ321WS Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11),46288,56,intel,core i3,6,8,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Asus 13th Gen Core i3 ,https://browser.geekbench.com/search?q=Asus+13th+Gen+Core+i3+,4
862,874,asus,Asus Vivobook Pro 16 OLED 2023 K6602VU-LZ542WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),124990,78,intel,core i5,12,16,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,16.0,3200,2000,windows,1,Asus 13th Gen Core i5 ,https://browser.geekbench.com/search?q=Asus+13th+Gen+Core+i5+,20
863,875,dell,Dell Vostro 3420 Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11),51990,63,intel,core i5,4,8,16,SSD,512,No secondary storage,0,intel,integrated,False,14.0,1920,1080,windows,1,Dell 11th Gen Core i5 ,https://browser.geekbench.com/search?q=Dell+11th+Gen+Core+i5+,3
864,876,asus,Asus Vivobook Go 15 OLED 2023 E1504FA-LK545WS Laptop (Ryzen 5 7520U / 16GB/ 512GB SSD/ Win11 Home),58990,60,amd,ryzen 5,4,8,16,SSD,512,No secondary storage,0,amd,integrated,False,15.6,1920,1080,windows,1,Asus Ryzen 5 7520U  ,https://browser.geekbench.com/search?q=Asus+Ryzen+5+7520U++,1
865,877,dell,Dell Vostro 3425 Laptop (AMD Ryzen 5-5500U/ 8GB/ 512GB SSD/ Win11 Home),38490,59,amd,ryzen 5,6,12,8,SSD,512,No secondary storage,0,amd,integrated,False,14.0,1920,1080,windows,1,Dell AMD Ryzen 5-5500U ,https://browser.geekbench.com/search?q=Dell+AMD+Ryzen+5-5500U+,18
866,878,acer,Acer Aspire 5 A515-56G Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 2GB Graph),44994,64,intel,core i5,4,8,8,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,Acer 11th Gen Core i5 ,https://browser.geekbench.com/search?q=Acer+11th+Gen+Core+i5+,1
867,879,acer,Acer Nitro 5 AN515-46 Gaming Laptop (Ryzen 5 6600H/ 16GB/ 1TB SSD/ Win11 Home/ 4GB Graph),88990,65,amd,ryzen 5,6,12,16,SSD,1024,No secondary storage,0,nvidia,dedicated,False,15.6,2560,1440,windows,1,Acer Ryzen 5 6600H ,https://browser.geekbench.com/search?q=Acer+Ryzen+5+6600H+,3
868,880,msi,MSI Thin GF63 12VF-268IN Laptop (12th Gen Core i5/ 16GB/ 1TB 256GB SSD/ Win11/ 8GB Graph),96990,77,intel,core i5,8,12,16,HDD,1024,SSD,256,nvidia,dedicated,False,15.6,1920,1080,windows,No information,MSI 12th Gen Core i5 ,https://browser.geekbench.com/search?q=MSI+12th+Gen+Core+i5+,0
869,881,asus,Asus VivoBook 14 X1400EA-EK322WS Notebook (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),31990,59,intel,core i3,2,4,8,SSD,512,No secondary storage,0,intel,integrated,False,14.0,1920,1080,windows,1,Asus 11th Gen Core i3 ,https://browser.geekbench.com/search?q=Asus+11th+Gen+Core+i3+,0
870,882,asus,Asus Zenbook 14 Flip OLED 2023 UP3404VA-KN742WS Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),132000,73,intel,core i7,12,16,16,SSD,512,No secondary storage,0,intel,integrated,True,14.0,2880,1800,windows,1,Asus 13th Gen Core i7 ,https://browser.geekbench.com/search?q=Asus+13th+Gen+Core+i7+,10
871,883,asus,Asus Zenbook 14 OLED 2023 UX3402VA-KN741WS Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),115990,73,intel,core i7,12,16,16,SSD,512,No secondary storage,0,intel,integrated,False,14.0,2880,1800,windows,1,Asus 13th Gen Core i7 ,https://browser.geekbench.com/search?q=Asus+13th+Gen+Core+i7+,10
872,884,asus,Asus Vivobook 14X OLED 2023 K3405VFB-KM541WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/4 GB Graphics),89990,70,intel,core i5,12,16,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,14.0,2880,1800,windows,1,Asus 13th Gen Core i5 ,https://browser.geekbench.com/search?q=Asus+13th+Gen+Core+i5+,20
873,885,hp,HP Victus 15-fa1066TX Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),109990,71,intel,core i7,14,20,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,HP 13th Gen Core i7 ,https://browser.geekbench.com/search?q=HP+13th+Gen+Core+i7+,36
874,886,msi,MSI Summit E13 Flip Evo A11MT-213IN Laptop (11th Gen Core i7/ 16GB/ 512GB SSD/ Win10),81990,65,intel,core i7,4,8,16,SSD,512,No secondary storage,0,intel,integrated,True,13.4,1920,1200,windows,2,MSI 11th Gen Core i7 ,https://browser.geekbench.com/search?q=MSI+11th+Gen+Core+i7+,0
875,887,hp,HP Pavilion 15-eg2017TU Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),52590,60,intel,core i3,6,8,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,HP 12th Gen Core i3 ,https://browser.geekbench.com/search?q=HP+12th+Gen+Core+i3+,1
876,888,asus,Asus Zenbook 14 OLED 2023 UX3402VA-KN541WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),91240,75,intel,core i5,12,16,16,SSD,512,No secondary storage,0,intel,integrated,True,14.0,2880,1800,windows,1,Asus 13th Gen Core i5 ,https://browser.geekbench.com/search?q=Asus+13th+Gen+Core+i5+,20
877,889,asus,Asus Vivobook 16 2023 X1605VAB-MB544WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),62990,59,intel,core i5,10,12,16,SSD,512,No secondary storage,0,intel,integrated,False,16.0,1920,1200,windows,1,Asus 13th Gen Core i5 ,https://browser.geekbench.com/search?q=Asus+13th+Gen+Core+i5+,20
878,890,msi,MSI Summit E13 Flip Evo A11MT-214IN Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win10),69990,70,intel,core i5,4,8,16,SSD,512,No secondary storage,0,intel,integrated,True,13.4,1920,1200,windows,2,MSI 11th Gen Core i5 ,https://browser.geekbench.com/search?q=MSI+11th+Gen+Core+i5+,0
879,891,hp,HP Victus 16-d0333TX Gaming Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),64500,75,intel,core i5,6,12,16,SSD,512,No secondary storage,0,nvidia,dedicated,False,16.1,1920,1080,windows,1,HP 11th Gen Core i5 ,https://browser.geekbench.com/search?q=HP+11th+Gen+Core+i5+,11
880,892,asus,Asus Vivobook Flip 14 2023 TP3402VAB-LZ542WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),71938,64,intel,core i5,10,12,16,SSD,512,No secondary storage,0,intel,integrated,True,14.0,1920,1200,windows,1,Asus 13th Gen Core i5 ,https://browser.geekbench.com/search?q=Asus+13th+Gen+Core+i5+,20
881,893,hp,HP Victus 15-fb0121AX Gaming Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),51990,67,amd,ryzen 5,6,12,8,SSD,512,No secondary storage,0,nvidia,dedicated,False,15.6,1920,1080,windows,1,HP AMD Ryzen 5 5600H ,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+5+5600H+,112
882,894,hp,HP 15s-fq2738TU Laptop (11th Gen Core i3/ 8GB/ 512GB SSD/ Win 11 Home),33989,56,intel,core i3,2,4,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1366,768,windows,1,HP 11th Gen Core i3 ,https://browser.geekbench.com/search?q=HP+11th+Gen+Core+i3+,0
883,895,asus,Asus Vivobook 15 X1502ZA-EJ953WS Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),39790,52,intel,core i3,6,8,8,SSD,512,No secondary storage,0,intel,integrated,False,15.6,1920,1080,windows,1,Asus 12th Gen Core i3 ,https://browser.geekbench.com/search?q=Asus+12th+Gen+Core+i3+,1
884,896,hp,HP Omen 16-n0123AX Gaming Laptop (AMD Ryzen 7 6800H/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),119990,77,amd,ryzen 7,8,16,16,SSD,1024,No secondary storage,0,nvidia,dedicated,False,16.1,2560,1440,windows,1,HP AMD Ryzen 7 6800H ,https://browser.geekbench.com/search?q=HP+AMD+Ryzen+7+6800H+,18
885,897,msi,MSI Raider GE68HX 13VG-027IN Gaming Laptop (13th Gen Core i9/ 32GB/ 2TB SSD/ Win11 Home/ 8GB Graph),260990,89,intel,core i9,24,24,32,SSD,2048,No secondary storage,0,nvidia,dedicated,False,16.0,2560,1600,windows,2,MSI 13th Gen Core i9 ,https://browser.geekbench.com/search?q=MSI+13th+Gen+Core+i9+,0
